,baths,baths_1qtr,baths_3qtr,baths_full,baths_half,beds,city,garage,list_price,lot_sqft,name,sold_date,sold_price,sqft,stories,sub_type,type,year_built
171,3.0,0,0.0,3.0,0.0,2.0,Los Angeles,0.0,1049000.0,31716.0,0,2021-08-31,1049000.0,1660.0,0.0,condo,condos,2005.0
172,2.0,0,0.0,2.0,0.0,2.0,Los Angeles,0.0,548600.0,6630.0,0,2021-08-31,695000.0,851.0,1.0,0,single_family,1985.0
173,1.0,0,0.0,1.0,0.0,1.0,Los Angeles,0.0,489000.0,67191.0,0,2021-08-31,470000.0,793.0,0.0,condo,condos,1980.0
174,4.0,0,0.0,3.0,1.0,4.0,Los Angeles,0.0,995000.0,235224.0,0,2021-08-31,1120000.0,1964.0,2.0,0,single_family,1935.0
175,2.0,0,0.0,2.0,0.0,2.0,Los Angeles,2.0,120000.0,0.0,0,2021-08-31,94500.0,1392.0,1.0,0,mobile,1970.0
176,2.0,0,0.0,2.0,0.0,3.0,Los Angeles,2.0,755000.0,5134.0,0,2021-08-31,755000.0,1416.0,1.0,0,single_family,1961.0
177,0.0,0,0.0,0.0,0.0,0.0,Los Angeles,2.0,599999.0,5249.0,0,2021-08-31,632500.0,1786.0,0.0,0,multi_family,1909.0
178,3.0,0,0.0,3.0,0.0,4.0,Los Angeles,0.0,580000.0,6763.0,0,2021-08-31,580000.0,1316.0,1.0,townhouse,duplex_triplex,1928.0
179,2.0,0,1.0,1.0,0.0,3.0,Los Angeles,2.0,949000.0,6353.0,0,2021-08-31,950000.0,1572.0,1.0,0,single_family,1956.0
180,3.0,0,0.0,2.0,1.0,2.0,Los Angeles,0.0,2385000.0,84709.0,0,2021-08-31,2246500.0,2776.0,29.0,condo,condos,1989.0
181,4.0,0,1.0,2.0,1.0,4.0,Los Angeles,2.0,3500000.0,10385.0,0,2021-08-31,3450000.0,3438.0,2.0,0,single_family,1950.0
182,2.0,0,0.0,2.0,0.0,3.0,Los Angeles,0.0,1999000.0,5279.0,0,2021-08-31,1980000.0,1340.0,1.0,0,single_family,1923.0
183,3.0,0,0.0,2.0,1.0,2.0,Los Angeles,0.0,879000.0,12158.0,0,2021-08-31,885000.0,1440.0,3.0,condo,condos,2006.0
184,3.0,0,0.0,3.0,0.0,4.0,Los Angeles,3.0,1499000.0,11291.0,0,2021-08-31,1275000.0,3585.0,1.0,0,single_family,1987.0
185,0.0,0,0.0,0.0,0.0,0.0,Los Angeles,4.0,874999.0,5448.0,0,2021-08-31,830000.0,1777.0,2.0,0,multi_family,1924.0
186,2.0,0,0.0,2.0,0.0,2.0,Los Angeles,2.0,150000.0,0.0,0,2021-08-31,150000.0,1000.0,0.0,0,mobile,1992.0
187,3.0,0,1.0,1.0,1.0,3.0,Los Angeles,2.0,569900.0,63189.0,0,2021-08-31,535000.0,1978.0,2.0,townhouse,townhomes,1980.0
188,2.0,0,0.0,2.0,0.0,3.0,Los Angeles,2.0,889000.0,6752.0,0,2021-08-31,980000.0,1433.0,1.0,0,single_family,1955.0
189,3.0,0,0.0,3.0,0.0,4.0,Los Angeles,2.0,2849000.0,10067.0,0,2021-08-31,2719250.0,2998.0,2.0,0,single_family,1958.0
190,3.0,0,0.0,3.0,0.0,4.0,Los Angeles,0.0,780000.0,6176.0,0,2021-08-31,787500.0,1832.0,1.0,0,single_family,1950.0
191,3.0,0,0.0,3.0,0.0,4.0,Los Angeles,2.0,749990.0,20086.0,0,2021-08-31,740000.0,1890.0,3.0,townhouse,townhomes,2016.0
192,1.0,0,0.0,1.0,0.0,2.0,Los Angeles,1.0,565000.0,7284.0,0,2021-08-31,565000.0,883.0,1.0,0,single_family,1950.0
193,3.0,0,0.0,2.0,1.0,3.0,Los Angeles,2.0,439900.0,34859.0,0,2021-08-31,482000.0,1430.0,2.0,townhouse,townhomes,2005.0
194,3.0,0,0.0,2.0,1.0,4.0,Los Angeles,2.0,1199900.0,13825.0,0,2021-08-31,1245000.0,3138.0,1.0,0,single_family,1970.0
195,3.0,0,0.0,3.0,0.0,4.0,Los Angeles,2.0,1099900.0,17556.0,0,2021-08-31,1120000.0,2812.0,2.0,0,single_family,1978.0
196,3.0,0,0.0,3.0,0.0,4.0,Los Angeles,2.0,859950.0,10088.0,0,2021-08-31,980000.0,2598.0,2.0,0,single_family,1990.0
197,5.0,0,0.0,3.0,2.0,3.0,Los Angeles,1.0,2084777.0,22072.0,0,2021-08-31,2050000.0,2836.0,2.0,0,single_family,1965.0
198,0.0,0,0.0,0.0,0.0,0.0,Los Angeles,0.0,1530000.0,8998.0,0,2021-08-31,1520000.0,3852.0,0.0,0,multi_family,1923.0
199,3.0,0,0.0,3.0,0.0,4.0,Los Angeles,2.0,1050000.0,6325.0,0,2021-08-31,1050000.0,2400.0,1.0,0,single_family,1950.0
200,2.0,0,0.0,2.0,0.0,4.0,San Diego,2.0,999000.0,7100.0,0,2021-09-01,1130000.0,1988.0,1.0,0,single_family,1971.0
201,3.0,0,0.0,2.0,1.0,2.0,San Diego,2.0,624900.0,30056.0,0,2021-09-01,685000.0,1104.0,3.0,townhouse,townhomes,1992.0
202,3.0,0,0.0,3.0,0.0,4.0,San Diego,2.0,1599000.0,0.0,0,2021-09-01,1605000.0,2362.0,2.0,0,single_family,2011.0
203,2.0,0,0.0,2.0,0.0,4.0,San Diego,2.0,950000.0,11761.0,0,2021-09-01,1010000.0,1720.0,1.0,0,single_family,1963.0
204,2.0,0,0.0,2.0,0.0,2.0,San Diego,2.0,1050000.0,5522.0,0,2021-09-01,1050000.0,1332.0,1.0,0,single_family,1904.0
205,1.0,0,0.0,1.0,0.0,2.0,San Diego,1.0,589000.0,3393.0,0,2021-09-01,590000.0,792.0,1.0,0,single_family,1927.0
206,2.0,0,0.0,2.0,0.0,3.0,San Diego,2.0,539000.0,0.0,0,2021-09-01,565000.0,1483.0,1.0,0,single_family,1985.0
207,1.0,0,0.0,1.0,0.0,3.0,San Diego,0.0,825000.0,6600.0,0,2021-09-01,753000.0,1479.0,1.0,0,single_family,1954.0
208,3.0,0,0.0,3.0,0.0,4.0,San Diego,1.0,1499900.0,4145.0,0,2021-09-01,1400000.0,1780.0,1.0,0,single_family,1936.0
209,2.0,0,0.0,2.0,0.0,1.0,San Diego,1.0,1595000.0,0.0,0,2021-09-01,1575000.0,1280.0,1.0,condo,condos,1966.0
210,2.0,0,0.0,2.0,0.0,2.0,San Diego,2.0,1399000.0,0.0,0,2021-09-01,1360000.0,1545.0,1.0,condo,condos,2004.0
211,2.0,0,0.0,2.0,0.0,2.0,San Diego,0.0,599000.0,48352.0,0,2021-09-01,617000.0,941.0,1.0,condo,condos,1970.0
212,2.0,0,0.0,2.0,0.0,2.0,San Diego,0.0,429000.0,0.0,0,2021-09-01,429000.0,1144.0,1.0,condo,condos,1973.0
213,2.0,0,0.0,2.0,0.0,2.0,San Diego,2.0,1125000.0,0.0,0,2021-09-01,1125000.0,1243.0,1.0,condo,condos,2007.0
214,2.0,0,0.0,2.0,0.0,2.0,San Diego,0.0,650000.0,135907.0,0,2021-09-01,645000.0,989.0,1.0,condo,condos,1970.0
215,2.0,0,0.0,2.0,0.0,4.0,San Diego,0.0,560000.0,14000.0,0,2021-09-01,560000.0,1768.0,1.0,0,single_family,1973.0
216,7.0,0,0.0,6.0,1.0,6.0,San Diego,5.0,4895000.0,31363.0,0,2021-09-01,5041736.0,9340.0,2.0,0,single_family,2003.0
217,3.0,0,0.0,2.0,1.0,4.0,San Diego,2.0,589000.0,0.0,0,2021-09-01,620000.0,1853.0,2.0,townhouse,townhomes,1979.0
218,2.0,0,0.0,1.0,1.0,2.0,San Diego,1.0,799000.0,2219.0,0,2021-09-01,799000.0,924.0,1.0,0,single_family,1906.0
219,3.0,0,0.0,2.0,1.0,4.0,San Diego,2.0,1400000.0,0.0,0,2021-09-01,1435000.0,1560.0,1.0,0,single_family,1914.0
220,2.0,0,0.0,2.0,0.0,3.0,San Diego,1.0,635000.0,10899.0,0,2021-09-01,640000.0,1239.0,1.0,0,single_family,1959.0
221,1.0,0,0.0,1.0,0.0,1.0,San Diego,1.0,699999.0,0.0,0,2021-09-01,680000.0,1036.0,1.0,condo,condos,1992.0
222,2.0,0,0.0,2.0,0.0,3.0,San Diego,2.0,1199000.0,0.0,0,2021-09-01,1230000.0,1555.0,1.0,condo,condos,1976.0
223,4.0,0,0.0,4.0,0.0,4.0,San Diego,6.0,2100000.0,6417.0,0,2021-09-01,2206000.0,2420.0,2.0,0,single_family,1930.0
224,1.0,0,0.0,1.0,0.0,1.0,San Diego,1.0,399000.0,0.0,0,2021-09-01,407000.0,742.0,1.0,condo,condos,1969.0
225,2.0,0,0.0,2.0,0.0,3.0,San Diego,2.0,595000.0,301000.0,0,2021-09-01,620000.0,1331.0,1.0,condo,condos,1981.0
226,2.0,0,0.0,2.0,0.0,2.0,San Diego,2.0,760000.0,0.0,0,2021-09-01,760000.0,1440.0,1.0,condo,condos,1960.0
227,2.0,0,0.0,2.0,0.0,3.0,San Diego,0.0,1290000.0,0.0,0,2021-09-01,1200000.0,1600.0,1.0,0,single_family,1932.0
228,2.0,0,0.0,2.0,0.0,2.0,San Diego,1.0,924000.0,65340.0,0,2021-09-01,914000.0,1460.0,1.0,condo,condos,2009.0
229,1.0,0,0.0,1.0,0.0,2.0,San Diego,0.0,395000.0,0.0,0,2021-09-01,400000.0,855.0,1.0,condo,condos,1994.0
230,2.0,0,0.0,2.0,0.0,3.0,San Diego,2.0,760000.0,125017.0,0,2021-09-01,740000.0,1517.0,1.0,condo,condos,1976.0
231,2.0,0,0.0,2.0,0.0,4.0,San Diego,2.0,797000.0,7900.0,0,2021-08-31,800000.0,1596.0,2.0,0,single_family,1965.0
232,3.0,0,0.0,3.0,0.0,4.0,San Diego,2.0,972300.0,6845.0,0,2021-08-31,1013390.0,1871.0,2.0,0,single_family,1985.0
233,2.0,0,0.0,2.0,0.0,3.0,San Diego,2.0,1100000.0,8584.0,0,2021-08-31,990000.0,1916.0,1.0,0,single_family,1980.0
234,5.0,0,0.0,4.0,1.0,5.0,San Diego,3.0,2150000.0,8340.0,0,2021-08-31,2150000.0,3922.0,2.0,0,single_family,2004.0
235,2.0,0,0.0,2.0,0.0,2.0,San Diego,1.0,545000.0,0.0,0,2021-08-31,545000.0,977.0,1.0,condo,condos,2004.0
236,2.0,0,0.0,2.0,0.0,1.0,San Diego,1.0,599500.0,60113.0,0,2021-08-31,610000.0,1036.0,1.0,condo,condos,2002.0
237,2.0,0,0.0,2.0,0.0,3.0,San Diego,0.0,449000.0,0.0,0,2021-08-31,460000.0,1071.0,1.0,condo,condos,1976.0
238,2.0,0,0.0,1.0,1.0,2.0,San Diego,1.0,405000.0,0.0,0,2021-08-31,410000.0,1012.0,2.0,townhouse,townhomes,1972.0
239,2.0,0,0.0,2.0,0.0,3.0,San Diego,0.0,575000.0,129373.0,0,2021-08-31,575000.0,1225.0,1.0,condo,condos,1993.0
240,2.0,0,0.0,2.0,0.0,2.0,San Diego,0.0,368800.0,136778.0,0,2021-08-31,391000.0,973.0,1.0,condo,condos,1975.0
241,2.0,0,0.0,2.0,0.0,3.0,San Diego,2.0,950000.0,6500.0,0,2021-08-31,965000.0,1491.0,1.0,0,single_family,1965.0
242,4.0,0,0.0,3.0,1.0,3.0,San Diego,2.0,539000.0,0.0,0,2021-08-31,570000.0,1626.0,3.0,townhouse,townhomes,2018.0
243,2.0,0,0.0,2.0,0.0,2.0,San Diego,0.0,469000.0,0.0,0,2021-08-31,500000.0,968.0,1.0,condo,condos,1992.0
244,3.0,0,0.0,3.0,0.0,4.0,San Diego,2.0,1300000.0,5029.0,0,2021-08-31,1380000.0,2289.0,2.0,0,single_family,1998.0
245,2.0,0,0.0,2.0,0.0,2.0,San Diego,2.0,789000.0,13504.0,0,2021-08-31,790000.0,1400.0,1.0,condo,condos,1987.0
246,2.0,0,0.0,2.0,0.0,3.0,San Diego,0.0,412500.0,0.0,0,2021-08-31,412500.0,1071.0,1.0,condo,condos,1976.0
247,2.0,0,0.0,2.0,0.0,3.0,San Diego,2.0,699000.0,7700.0,0,2021-08-31,762500.0,1272.0,1.0,0,single_family,1944.0
248,1.0,0,0.0,1.0,0.0,2.0,San Diego,0.0,990000.0,0.0,0,2021-08-31,1025000.0,800.0,1.0,0,single_family,1922.0
249,2.0,0,0.0,1.0,1.0,2.0,San Diego,0.0,450000.0,0.0,0,2021-08-31,465000.0,1104.0,2.0,townhouse,townhomes,1978.0
250,3.0,0,0.0,2.0,1.0,3.0,San Diego,2.0,1299000.0,0.0,0,2021-08-31,1289000.0,1630.0,2.0,0,single_family,1987.0
251,1.0,0,0.0,1.0,0.0,2.0,San Diego,1.0,549000.0,6000.0,0,2021-08-31,580000.0,856.0,1.0,0,single_family,1949.0
252,3.0,0,0.0,2.0,1.0,2.0,San Diego,2.0,429000.0,0.0,0,2021-08-31,470000.0,1175.0,2.0,condo,condos,2005.0
253,3.0,0,0.0,2.0,1.0,3.0,San Diego,2.0,1139000.0,4277.0,0,2021-08-31,1117000.0,1634.0,2.0,0,single_family,1988.0
254,2.0,0,0.0,2.0,0.0,4.0,San Diego,2.0,660000.0,7387.0,0,2021-08-31,660000.0,1395.0,1.0,0,single_family,1975.0
255,2.0,0,0.0,2.0,0.0,3.0,San Diego,2.0,649000.0,0.0,0,2021-08-31,665000.0,1374.0,1.0,0,single_family,1978.0
256,3.0,0,0.0,3.0,0.0,3.0,San Diego,2.0,695000.0,330451.0,0,2021-08-31,690000.0,1279.0,3.0,townhouse,townhomes,2004.0
257,1.0,0,0.0,1.0,0.0,1.0,San Diego,1.0,405000.0,0.0,0,2021-08-31,417000.0,739.0,1.0,condo,condos,1992.0
258,1.0,0,0.0,1.0,0.0,2.0,San Diego,0.0,775000.0,2073.0,0,2021-08-31,775000.0,694.0,1.0,0,single_family,1927.0
259,3.0,0,0.0,3.0,0.0,5.0,San Diego,2.0,1100000.0,6854.0,0,2021-08-31,1175000.0,1962.0,2.0,0,single_family,1985.0
260,2.0,0,0.0,2.0,0.0,3.0,San Diego,2.0,580000.0,3649.0,0,2021-08-31,580000.0,1298.0,1.0,0,single_family,1975.0
261,2.0,0,0.0,2.0,0.0,2.0,San Diego,2.0,599000.0,45302.0,0,2021-08-31,566000.0,946.0,2.0,townhouse,townhomes,1998.0
262,1.0,0,0.0,1.0,0.0,1.0,San Diego,1.0,399000.0,275722.0,0,2021-08-31,415000.0,535.0,1.0,condo,condos,2006.0
263,1.0,0,0.0,1.0,0.0,2.0,San Diego,0.0,516100.0,40075.0,0,2021-08-31,510000.0,844.0,1.0,condo,condos,1981.0
264,3.0,0,0.0,2.0,1.0,2.0,San Diego,2.0,695000.0,25700.0,0,2021-08-31,725000.0,1089.0,2.0,condo,condos,1988.0
265,4.0,0,0.0,4.0,0.0,5.0,San Diego,1.0,1010000.0,0.0,0,2021-08-31,993500.0,0.0,1.0,0,multi_family,1937.0
266,2.0,0,0.0,2.0,0.0,3.0,San Diego,2.0,780000.0,8000.0,0,2021-08-31,747500.0,1644.0,1.0,0,single_family,1972.0
267,2.0,0,0.0,2.0,0.0,3.0,San Diego,2.0,695000.0,6055.0,0,2021-08-31,725000.0,1277.0,1.0,0,single_family,1980.0
268,2.0,0,0.0,2.0,0.0,3.0,San Diego,2.0,2150000.0,6100.0,0,2021-08-31,2175000.0,1757.0,1.0,0,single_family,1962.0
269,2.0,0,0.0,2.0,0.0,4.0,San Diego,2.0,985000.0,7800.0,0,2021-08-31,1050000.0,2058.0,1.0,0,single_family,1958.0
270,2.0,0,0.0,2.0,0.0,4.0,San Diego,2.0,689000.0,6400.0,0,2021-08-31,686000.0,1412.0,1.0,0,single_family,1972.0
271,2.0,0,0.0,2.0,0.0,2.0,San Diego,1.0,725000.0,45738.0,0,2021-08-31,750000.0,1264.0,2.0,townhouse,townhomes,2012.0
272,2.0,0,0.0,2.0,0.0,3.0,San Diego,2.0,899900.0,0.0,0,2021-08-31,975000.0,1492.0,1.0,0,single_family,1960.0
273,2.0,0,0.0,1.0,1.0,3.0,San Diego,1.0,395000.0,147233.0,0,2021-08-31,415000.0,1040.0,2.0,townhouse,townhomes,1982.0
274,1.0,0,0.0,1.0,0.0,2.0,San Diego,0.0,549999.0,5663.0,0,2021-08-31,560000.0,680.0,2.0,0,single_family,1950.0
275,1.0,0,0.0,1.0,0.0,2.0,San Diego,0.0,369000.0,0.0,0,2021-08-31,378000.0,844.0,1.0,condo,condos,1982.0
276,2.0,0,0.0,2.0,0.0,3.0,San Diego,2.0,849000.0,5409.0,0,2021-08-31,950000.0,1460.0,1.0,0,single_family,1933.0
277,3.0,0,0.0,3.0,0.0,3.0,San Diego,0.0,620000.0,3400.0,0,2021-08-31,620000.0,1150.0,1.0,0,single_family,1927.0
278,2.0,0,0.0,2.0,0.0,4.0,San Diego,2.0,729000.0,6000.0,0,2021-08-31,680000.0,1152.0,1.0,0,single_family,1959.0
279,3.0,0,0.0,2.0,1.0,2.0,San Diego,1.0,774900.0,60113.0,0,2021-08-31,775000.0,1355.0,2.0,townhouse,townhomes,2003.0
280,3.0,0,0.0,2.0,1.0,3.0,San Diego,2.0,975000.0,6100.0,0,2021-08-31,975000.0,1932.0,2.0,0,single_family,1980.0
281,2.0,0,0.0,1.0,1.0,3.0,San Diego,1.0,529000.0,178160.0,0,2021-08-31,529000.0,1131.0,2.0,townhouse,townhomes,1973.0
282,2.0,0,0.0,2.0,0.0,3.0,San Diego,1.0,1295000.0,13068.0,0,2021-08-31,1350000.0,1431.0,1.0,0,single_family,1951.0
283,3.0,0,0.0,2.0,1.0,3.0,San Diego,3.0,1200000.0,0.0,0,2021-08-31,1311000.0,4238.0,2.0,0,single_family,1988.0
284,2.0,0,0.0,2.0,0.0,2.0,San Diego,2.0,875000.0,12632.0,0,2021-08-31,975000.0,1557.0,1.0,0,single_family,1957.0
285,2.0,0,0.0,2.0,0.0,4.0,San Diego,2.0,595000.0,5837.0,0,2021-08-31,643000.0,1511.0,1.0,0,single_family,1987.0
286,2.0,0,0.0,2.0,0.0,2.0,San Diego,0.0,489000.0,93654.0,0,2021-08-31,489000.0,950.0,1.0,condo,condos,1984.0
287,1.0,0,0.0,1.0,0.0,1.0,San Diego,0.0,399000.0,107593.0,0,2021-08-31,395000.0,540.0,1.0,condo,condos,1995.0
288,0.0,0,0.0,0.0,0.0,2.0,San Diego,0.0,515000.0,656884.0,0,2021-08-31,535000.0,1036.0,1.0,condo,condos,2006.0
289,3.0,0,0.0,2.0,1.0,2.0,San Diego,2.0,1050000.0,0.0,0,2021-08-31,1050000.0,1390.0,3.0,condo,condos,2007.0
290,1.0,0,0.0,1.0,0.0,0.0,San Diego,1.0,449000.0,15246.0,0,2021-08-31,465000.0,768.0,1.0,condo,condos,2006.0
291,5.0,0,0.0,4.0,1.0,5.0,San Diego,3.0,2055000.0,10759.0,0,2021-08-31,2055000.0,4077.0,2.0,0,single_family,2003.0
292,2.0,0,0.0,2.0,0.0,2.0,San Diego,0.0,425000.0,124146.0,0,2021-08-31,435000.0,943.0,1.0,condo,condos,1975.0
293,2.0,0,0.0,2.0,0.0,3.0,San Diego,0.0,425000.0,0.0,0,2021-08-31,465000.0,1056.0,1.0,condo,condos,1994.0
294,2.0,0,0.0,2.0,0.0,2.0,San Diego,0.0,508000.0,0.0,0,2021-08-31,508000.0,808.0,1.0,condo,condos,1990.0
295,2.0,0,0.0,2.0,0.0,3.0,San Diego,2.0,825000.0,5400.0,0,2021-08-31,800000.0,1313.0,1.0,0,single_family,1971.0
296,2.0,0,0.0,2.0,0.0,3.0,San Diego,2.0,902000.0,6200.0,0,2021-08-31,902000.0,1381.0,1.0,0,single_family,1959.0
297,3.0,0,0.0,2.0,1.0,3.0,San Diego,2.0,980000.0,78408.0,0,2021-08-31,960000.0,1714.0,2.0,townhouse,townhomes,1980.0
298,3.0,0,0.0,2.0,1.0,3.0,San Diego,2.0,2495000.0,0.0,0,2021-08-31,2500000.0,1510.0,2.0,0,single_family,1987.0
299,2.0,0,0.0,2.0,0.0,4.0,San Diego,2.0,875000.0,5400.0,0,2021-08-31,853000.0,1320.0,1.0,0,single_family,1970.0
300,2.0,0,0.0,2.0,0.0,2.0,San Diego,2.0,624900.0,0.0,0,2021-08-31,650000.0,1023.0,1.0,condo,condos,2006.0
301,2.0,0,0.0,2.0,0.0,3.0,San Diego,2.0,799000.0,0.0,0,2021-08-31,820000.0,1737.0,1.0,0,single_family,1958.0
302,1.0,0,0.0,1.0,0.0,1.0,San Diego,1.0,808000.0,0.0,0,2021-08-31,777000.0,1417.0,1.0,condo,condos,2006.0
303,2.0,0,0.0,2.0,0.0,2.0,San Diego,1.0,585000.0,65776.0,0,2021-08-31,605000.0,1090.0,2.0,townhouse,townhomes,1991.0
304,2.0,0,0.0,2.0,0.0,3.0,San Diego,2.0,735000.0,7200.0,0,2021-08-31,715000.0,1134.0,1.0,0,single_family,1958.0
305,3.0,0,0.0,2.0,1.0,2.0,San Diego,2.0,995000.0,0.0,0,2021-08-31,995000.0,1684.0,2.0,townhouse,townhomes,2004.0
306,3.0,0,0.0,2.0,1.0,3.0,San Diego,2.0,1000000.0,34412.0,0,2021-08-30,1100000.0,2256.0,3.0,townhouse,townhomes,2012.0
307,1.0,0,0.0,1.0,0.0,1.0,San Diego,1.0,485000.0,0.0,0,2021-08-30,475000.0,787.0,1.0,condo,condos,2003.0
308,7.0,0,0.0,6.0,1.0,6.0,San Diego,5.0,6495000.0,15682.0,0,2021-08-30,6160000.0,8300.0,3.0,0,single_family,2005.0
309,1.0,0,0.0,1.0,0.0,1.0,San Diego,1.0,849000.0,9138.0,0,2021-08-30,820000.0,635.0,1.0,condo,condos,1959.0
310,3.0,0,0.0,3.0,0.0,3.0,San Diego,2.0,820000.0,96268.0,0,2021-08-30,820000.0,1492.0,2.0,townhouse,townhomes,1993.0
311,1.0,0,0.0,1.0,0.0,1.0,San Diego,0.0,319000.0,0.0,0,2021-08-30,329000.0,564.0,1.0,condo,condos,1973.0
312,2.0,0,0.0,2.0,0.0,3.0,San Diego,2.0,1499000.0,5000.0,0,2021-08-30,1570000.0,2150.0,2.0,0,single_family,1961.0
313,2.0,0,0.0,2.0,0.0,2.0,San Diego,2.0,570000.0,0.0,0,2021-08-30,570000.0,1046.0,1.0,0,single_family,1989.0
314,3.0,0,0.0,2.0,1.0,2.0,San Diego,2.0,2100000.0,0.0,0,2021-08-30,2100000.0,1770.0,1.0,condo,condos,2017.0
315,2.0,0,0.0,2.0,0.0,3.0,San Diego,2.0,539000.0,2500.0,0,2021-08-30,550000.0,1373.0,2.0,0,single_family,1980.0
316,3.0,0,0.0,3.0,0.0,3.0,San Diego,2.0,1098000.0,0.0,0,2021-08-30,1200000.0,1323.0,2.0,0,single_family,1987.0
317,2.0,0,0.0,2.0,0.0,3.0,San Diego,2.0,850000.0,6000.0,0,2021-08-30,820000.0,1536.0,1.0,0,single_family,1958.0
318,3.0,0,0.0,3.0,0.0,3.0,San Diego,1.0,679000.0,2861.0,0,2021-08-30,660000.0,1676.0,2.0,0,single_family,2018.0
319,1.0,0,0.0,1.0,0.0,1.0,San Diego,0.0,350000.0,0.0,0,2021-08-30,375000.0,572.0,1.0,condo,condos,1989.0
320,3.0,0,0.0,3.0,0.0,3.0,San Diego,2.0,919000.0,191228.0,0,2021-08-30,885000.0,1431.0,2.0,townhouse,townhomes,1985.0
321,2.0,0,0.0,2.0,0.0,3.0,San Diego,2.0,900000.0,16901.0,0,2021-08-30,944000.0,1592.0,1.0,0,single_family,1971.0
322,5.0,0,0.0,4.0,1.0,4.0,San Diego,4.0,2295000.0,12197.0,0,2021-08-30,2125000.0,4252.0,2.0,0,single_family,1966.0
323,2.0,0,0.0,2.0,0.0,3.0,San Diego,0.0,629000.0,0.0,0,2021-08-30,625000.0,1342.0,1.0,condo,condos,1971.0
324,2.0,0,0.0,2.0,0.0,2.0,San Diego,2.0,425000.0,0.0,0,2021-08-30,425000.0,761.0,1.0,condo,condos,1991.0
325,2.0,0,0.0,2.0,0.0,4.0,San Diego,0.0,679000.0,0.0,0,2021-08-30,690000.0,1389.0,1.0,0,single_family,1953.0
326,3.0,0,0.0,2.0,1.0,4.0,San Diego,1.0,900000.0,0.0,0,2021-08-30,950500.0,2126.0,1.0,0,single_family,2000.0
327,1.0,0,0.0,1.0,0.0,1.0,San Diego,2.0,410000.0,0.0,0,2021-08-30,425000.0,687.0,1.0,condo,condos,1985.0
328,2.0,0,0.0,2.0,0.0,2.0,San Diego,0.0,629000.0,0.0,0,2021-08-30,632000.0,966.0,1.0,condo,condos,1986.0
329,3.0,0,0.0,2.0,1.0,2.0,San Diego,2.0,1250000.0,0.0,0,2021-08-30,1200000.0,1426.0,2.0,townhouse,townhomes,1975.0
330,1.0,0,0.0,1.0,0.0,2.0,San Diego,0.0,410000.0,109771.0,0,2021-08-30,441000.0,928.0,2.0,condo,condos,1986.0
331,2.0,0,0.0,2.0,0.0,3.0,San Diego,2.0,1249900.0,11761.0,0,2021-08-30,1175000.0,1976.0,2.0,0,single_family,1974.0
332,2.0,0,0.0,2.0,0.0,3.0,San Diego,0.0,449000.0,0.0,0,2021-08-30,475000.0,1071.0,1.0,condo,condos,1976.0
333,2.0,0,0.0,2.0,0.0,2.0,San Diego,1.0,569000.0,0.0,0,2021-08-30,600000.0,1200.0,1.0,condo,condos,1993.0
334,2.0,0,0.0,1.0,1.0,2.0,San Diego,1.0,630000.0,0.0,0,2021-08-30,630000.0,1024.0,2.0,condo,condos,1982.0
335,1.0,0,0.0,1.0,0.0,1.0,San Diego,1.0,459000.0,0.0,0,2021-08-30,440000.0,827.0,2.0,townhouse,townhomes,2007.0
336,3.0,0,0.0,3.0,0.0,4.0,San Diego,2.0,788000.0,0.0,0,2021-08-30,788000.0,2432.0,2.0,0,single_family,2004.0
337,1.0,0,0.0,1.0,0.0,2.0,San Diego,0.0,612000.0,7000.0,0,2021-08-30,590000.0,1166.0,1.0,0,single_family,1955.0
338,1.0,0,0.0,1.0,0.0,1.0,San Diego,1.0,360000.0,0.0,0,2021-08-30,380000.0,588.0,1.0,condo,condos,1982.0
339,3.0,0,0.0,2.0,1.0,3.0,San Diego,2.0,999000.0,8044.0,0,2021-08-30,989000.0,1652.0,2.0,0,single_family,1986.0
340,1.0,0,0.0,1.0,0.0,3.0,San Diego,2.0,635000.0,0.0,0,2021-08-30,645000.0,1096.0,1.0,0,single_family,1949.0
341,3.0,0,0.0,2.0,1.0,2.0,San Diego,2.0,785000.0,0.0,0,2021-08-30,795000.0,1443.0,3.0,0,single_family,2004.0
342,2.0,0,0.0,2.0,0.0,2.0,San Diego,1.0,654900.0,0.0,0,2021-08-30,682000.0,1134.0,2.0,townhouse,townhomes,2002.0
343,2.0,0,0.0,2.0,0.0,2.0,San Diego,0.0,749000.0,0.0,0,2021-08-30,745000.0,989.0,1.0,condo,condos,1970.0
344,3.0,0,0.0,2.0,1.0,4.0,San Diego,2.0,599000.0,0.0,0,2021-08-30,620000.0,2243.0,2.0,0,single_family,1969.0
345,2.0,0,0.0,2.0,0.0,3.0,San Diego,0.0,1275000.0,5325.0,0,2021-08-30,1197350.0,2069.0,2.0,0,single_family,1976.0
346,3.0,0,0.0,2.0,1.0,4.0,San Diego,2.0,3149000.0,8900.0,0,2021-08-30,2985000.0,2544.0,1.0,0,single_family,1990.0
347,3.0,0,0.0,3.0,0.0,5.0,San Diego,1.0,999000.0,6252.0,0,2021-08-30,1040000.0,1955.0,1.0,0,single_family,1937.0
348,1.0,0,0.0,1.0,0.0,1.0,San Diego,0.0,460000.0,0.0,0,2021-08-30,460000.0,620.0,1.0,condo,condos,1969.0
